review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,review_length,normalized_rating,Polarity,Subjectivity,Sentiment
R21MCZ8109DOL6,B07PXGQC1Q,5.0 out of 5 stars Affordable and great quality,Alyssa Shipp,5.0,"I was skeptical about buying an Apple product from Amazon, but I'm glad I did. My AirPods were about done with their battery life, but I was too attached to them so I bought the exact same generation. I was pleased with the price and they are seriously new AirPods just like you were to buy at an Apple store.",,AGT2HYSHQUQ6R7AAFN6WKAG7CBVQ,1,0,Set: Without AppleCare+,Apple AirPods,60,1.0,0.14772727272727273,0.5549242424242424,Neutral
R1T9ZC7YFEYA6P,B07PXGQC1Q,5.0 out of 5 stars Unbeatable sound quality,Daren,5.0,"My old Airpods were not holding a charge very long and I lost the charging case.Got these cheaper than buying directly from the Apple store. I also got the two-yearApple care plan. After trying cheaper earbuds, I had to go back to Apple for the unbeatable sound quality.I didn't know that Apple has a store on Amazon.",,AGWEGWCUYKM2FSRN3BUTBENUHFFA,1,0,Set: Without AppleCare+,Apple AirPods,57,1.0,0.10700000000000001,0.304,Neutral
R2V1U43256B7B0,B07PXGQC1Q,4.0 out of 5 stars Difficult for seniors to use,Kathleen DuPuis Shilts,4.0,I have a set of these and I love them so thought that my husband would as well. Unfortunately he has large fingers and can’t get them easily out of the case. He’s elderly so they just wouldn’t work for him. Really wish they made a larger case and easier to get out for customers like my husband,,AHIKLEM6XJKPZ2SD73QMFPNAENCA,1,0,Set: Without AppleCare+,Apple AirPods,58,0.75,0.1412698412698413,0.5936507936507937,Neutral
REIWTGTGWUCSH,B07PXGQC1Q,5.0 out of 5 stars My grandma loves them,Seandfn1,5.0,"So I recently recommended my grandmother treat herself to something worth the ""pretty penny."" She was complaining to me about how the earphones she had were terrible. One of the earphones would start to tell her low battery after only 30 minutes of use... only one... So I told her about the earphones I have which are much more expensive and told her how great they work. So I told her since she gas an iPhone she should treat herself to a pair of airpods. So I got them for her and she loves them!",,AHEWPUY77BMN7FNSLU6REZ7VCWOQ,1,4,Set: Without AppleCare+,Apple AirPods,95,1.0,0.05500000000000001,0.66,Neutral
R3ET7NL54RY7N7,B07PXGQC1Q,5.0 out of 5 stars Great gift for someone who needs to be hands free,Taylor Rae,5.0,"I got these for my mom for Mother's Day because she spends a lot of time on the phone and is always trying to multitask meaning she is straining her neck often. We got her these and she was obsessed. When I talk to her on the phone I cannot tell a difference. She says they have made a huge difference to her and she can be so much more efficient when multitasking. They are very user-friendly, comfortable, and affordable.",,AHEAUFNELOQVZLCEMZTFUMYUTVXQ,1,0,Set: Without AppleCare+,Apple AirPods,80,1.0,0.2,0.7,Neutral
RQAHHQZ8KY0CL,B07PXGQC1Q,4.0 out of 5 stars Better then average but not the best,Brandon Osypiewski,4.0,These are very good headphones I am writing this review and I haven’t yet received my pair. The stability of these head phones is exceptional they are pretty durable I would not run over them (Like I did my last pair) but I dropped my old pair a lot and they lasted quite a while.5/5Sound quality4/5These are loud headphones but there is no noise canceling but the loud ness makes up for itBad part is they don’t have ambient sound technology4/5 comfortThey don’t hurt like other headphones do but they do slip out sometimes4/5 volune controlOnly because they only have the double touch feature if they had a single tap feature they would be better2/5 colorBecause I wish apple would come out with more colors to match the iPhones.This being said these headphone are a good buy not the greatest but highly recommend for the price,,AG5AACSMCK6KKSA5IPCLPVO56UAA,1,3,Set: Without AppleCare+,Apple AirPods,146,0.75,0.29313988095238097,0.5797470238095239,Positive
R1RIL123DPVADL,B07PXGQC1Q,5.0 out of 5 stars Good quality,KCJ55,5.0,I bought this pair as my other pair are going out after 4 years. Didn’t help that I dropped themIn water a couple of times. Good price for them too.,,AGVXCU4IGWXMDW2LU4EAOW7S2F5A,1,0,Set: Without AppleCare+,Apple AirPods,30,1.0,0.2875,0.48750000000000004,Positive
R2VLWVFQWYVXKT,B07PXGQC1Q,"4.0 out of 5 stars good set of wireless ear buds, i like the airpods more than I like samsung buds",stina hutley,4.0,"I own a samsung phone and have had samsung wireless earbuds for for 4years, didn't want to use other brands because I wanted the full capabilities on the ear buds (tapping the bud to pause, play, etc.) but recently with the good price of these I bought them because the design. they stay in the ear wayyy better I can handle not having access to tapping. still won't get a iphone though. 1 usage lasts for a little over 2hours, no complaints.",,AFBWN7PLR74RHTH6NJE6Z6TL2Y3Q,1,2,Set: Without AppleCare+,Apple AirPods,82,0.75,0.2625,0.5392857142857143,Positive
R1BU3R90VDD09V,B07PXGQC1Q,5.0 out of 5 stars Excellent Investment,Angeles F,5.0,"I love them, I bought them on Prime Day this year, they are an excellent investment. Previously I used headphones with cable and Lightning connection, I could tell that the sound quality is slightly similar to theirs. However, having bought them at a discount and being a 2nd generation (not the most current version), I am satisfied and happy!!",,AEW24PKLDBA3YSKIDVU2AVADWTLA,1,2,Set: Without AppleCare+,Apple AirPods,59,1.0,0.37333333333333335,0.5466666666666666,Positive
R3DVHYWYFJU8LF,B07PXGQC1Q,5.0 out of 5 stars Easy to sync to phone,Amazon Customer,5.0,"These airpods are as easy to sync to your iPhone as they claim! I purchase them for my husband for Fathers Day. We followed the simple instructions (phone on, wi-fi on, bluetooth on, airpods in case, hold case near phone and voila!) and they synced immediately! I never have electronic things work out that easily. They aren't advertised as noise canceling, so I didn't rate them on that feature. The sound quality is great. They are too new to rate the battery life. Just very pleased with the ease of set up!",,AG33DBQVIPQKVUJFOQSNTF2TFCZQ,1,0,Set: Without AppleCare+,Apple AirPods,92,1.0,0.4100142045454545,0.6285443722943723,Positive
R2QAG08080RZT,B07PXGQC1Q,5.0 out of 5 stars Perfect Gift For My Teenaged Son!!,NJ Kerr,5.0,"These AirPods were the perfect gift for my teenaged son. I looked all over for a pair on AirPods that were not crazy expensive. Of course, I found these AirPods at a fabulous price here on amazon and didn't hesitate to get them. I would absolutely recommend!!",,AEMZF3E2EVEYBTNE5UMF5KY47SAQ,1,0,Set: Without AppleCare+,Apple AirPods,47,1.0,0.30250000000000005,0.9,Positive
R3K8AC0PH156VV,B07PXGQC1Q,5.0 out of 5 stars Much better deal than anywhere else!,Teena D Williams,5.0,"We almost went through our cell service carrier to get our daughter her Apple Air Pods. In adding it up, we would have paid almost 4 times what we paid for them from Amazon. They are a great product; she loves the stability and fit in her ears, the sound quality in comparison to other off brands, and she’s had them for over a month with daily use and they still charge really quickly and hold their charge for days.",,AGNSOO6MPEI5EE6TKXHVAZIOK7AA,1,0,Set: Without AppleCare+,Apple AirPods,80,1.0,0.3013888888888889,0.4041666666666666,Positive
R1TBJRS3ZM0OVA,B07PXGQC1Q,5.0 out of 5 stars Love AirPods,Alex,5.0,My old ones from YEARS ago stopped holding a charge so I finally decided to replace them with these ones and I love them and will use them all the time.,,AHD3WLU7DC2W7VG42D5W54QKD2CA,1,0,Set: Without AppleCare+,Apple AirPods,31,1.0,0.19999999999999998,0.6,Neutral
RUUJJA0TERA67,B096SV8SJG,5.0 out of 5 stars Compared to 4 other Earbuds...,Connor,5.0,"I bought these earbuds along with 4 other pairs, with the intent of comparing them over a couple weeks and returning all but my favorite. Here were the results:Beats Fit Pro - https://www.amazon.com/dp/B09JL65GNM?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – These buds had some great base, and the wingtip gave them a fit that made them refuse to fall out of my ears. But the best feature? Physical “clicky” buttons on each one of the buds. You press in and hear/feel the click, rather than relying on a touchscreen-like feature. No need to guess if you tapped them once or twice, you will know.Cons – The wingtip gives a very sturdy fit, but not the most comfortable. I wouldn’t recommend to anyone with smaller ears. The noise canceling was solid, but nothing special. And this may be picky, but I didn’t care for most of the color schemes available. I prefer my earbuds to be hard to notice, and even the black ones have a bright red letter “b” in the middle.Beats Studio Buds - https://www.amazon.com/dp/B096SV8SJG?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – Very comfortable with the same great physically “clicky” buttons as the Beats Fit Pro. Noise canceling seemed slightly better than average. Great base. Classic look.Cons – Tested during a workout, a little bit of sweat had these sliding right out of my ear. The case for these earbuds also was the flimsiest of any I had tested, with a very weak hinge that I was scared of breaking off within the 2 weeks of using.Samsung Galaxy Buds Pro - https://www.amazon.com/dp/B08MWZHHKP?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – A neat feature that I noticed only in these earbuds was that it had noise amplification as well as noise cancelation. With one swipe in the app, the surrounding sound was actually louder and clearer than it would be without the earbuds in. Great if you are hard of hearing, or just enjoy snooping on conversations out of reach.Cons – Similar to the Beats Studio Buds, these didn’t stay in during a workout. They were usable, but every 10 minutes I found myself pushing them back into my ear. And this is an opinion, but these are the ugliest earbuds out of the bunch. The shiny black gleam made it look like a large beetle was hanging out in my ear. No visible brand placement either, which makes them appear cheap and generic rather than the quality Samsung they are.Samsung Galaxy Buds Live - https://www.amazon.com/dp/B09TBM1L3S?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – Cost effective! I added these to the test group because of the unique shape, and for that they are worth giving a try. If you have small ears and do not like the rubber insert that is standard in most other earbuds, these may be perfect for you.Cons – Poor fit for large ears. These were tested the least of all of the buds, because the fit was so bad for my ear shape that they wouldn’t stay in if I turned my head too fast.Bose QuietComfort - https://www.amazon.com/dp/B08C4KWM9T?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – Bose noise canceling is unmatched. If your primary use for earbuds is to cancel out that background white noise, this is the pair for you. The sound quality is great, not too heavy on the base. The case for the earbuds stood out from the rest as the only one that impressed me. Felt very study, and I had no worries tossing it into a gym bag or cup holder. The only case with a button latch to make sure it doesn’t open accidentally.Cons – This was the most expensive pair of earbuds by a longshot, and there were still some things I felt could be improved. The rubber inserts had more of a “flayed” shape rather than the “rounded” shape that is standard. My guess is that this was by design, because the earbuds were also slightly heavier than others and may need that extra in-ear grip. The flayed shape did make them sturdier, but at the cost of them being uncomfortable in an active situation. They were also the largest earbuds, and stuck out from the side of my head further than I would have liked.My favorite? The beats fit pro! While I wouldn’t recommend this pair for everyone, it was perfect for my routine. My music taste benefits from the boosted base, and the wingtip shape was perfect for any workouts. The feature that really convinced me was the physical buttons, something that I didn’t realize how desperately I needed.",,AFEITP6Y25NKH3KB2LXWQCC7STIA,1,2284,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,731,1.0,0.16530880230880232,0.5307694003527337,Neutral
R3EO2GBST2UICI,B096SV8SJG,5.0 out of 5 stars Initial review and comparison to other brands,philip seitz,5.0,"I love these earbuds. They feel definitely worth the price and a all around great buy. Giving me exactly what I was looking for.For years I have used the raycon E55 and some of the features I loved about raycon was the manual button in the earbuds, excessive bass and great inside-ear fit.Recently however, raycon has gone the way of the world— they have put sensors on the earbuds in the place of buttons and Balanced out the audio. So I began my search for new earbuds.—THE SOUND—Both the AirPods, galaxybuds and raycons I have tried tend to be balanced and prioritize giving equal notes to all instruments For a clear and concise sound, But to someone who is not an audiophile it sounds very flat and devoid of the punch that I desire. For me- I want it to be great sounding but also noticeably bass heavy. These Beats Studio buds deliver. The company recognizes that your not using these to analyze a song. These are for the people who like bass and want to feel some gravitas in their ears!—CONNECTIVITY—These connect effortlessly to iPhone, as if they were AirPods. It was the single biggest factor that blew me away with these. They are incredibly easy to connect. I cannot speak for android but these work great. They do not have a lot of audio adjustments like Bose but I frankly don’t need them to. You can easily see the battery state on both buds and the case from a pop up window in your apple home screen whenever opening the case, just like AirPods.—FIT—The fit is not as good as the raycon E55 but only by a little bit. They fit snuggly in your ears well enough that they do not fall off when running and working out. Although adjustments might need to be made to them occasionally. (I have small ears, so the fit is review as such)—THE CONTROLS—The controls are simple and straightforward. They are just like what you come to expect from earbuds. Single tap, double tap, triple tap.The earbuds HAVE AN ACTUAL BUTTON… which I thought was extinct, I personally hate the sensor buttons because adjusting your earbuds in your ears would trigger the controls.While these do have a very sensitive physical button— it is easy to avoid while adjusting with practice.—BATTERY—The battery lasts me all day, what more do you want?—RANGE—Very good, about 30+ feet—CONS—-no MagSafe compatible charging-fit isn’t as perfect as some brands but is really good-if your an audiophile these earbuds are not balancedFinal call-If you like bass, and hate the sensor controls on most earbuds— these very well could be the best earbuds you could get. These are on par with earbuds in the 200$ range. And if your anything like me, you will love them! And if not, they might still be worth it to you—UPDATE—they have a hard time staying in when working out, and so I had to buy wing tips for these. They automatically have active noise cancellation on when you take them out of the case… which I personally hate.And the cases battery is pretty short lived… only lasts two days generally",,AFMDCDCHBIWSEI6RDYBCY4MXXVZQ,1,563,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,527,1.0,0.17547510822510823,0.5111769480519481,Neutral
